Index,Name,Volume,Census isosig,Method,Time,Final isosig,Genus,Tetrahedra,Census fundamental group rank,Homology rank,Haken
626,m342(3 1),3.5616820156201200,oLLLALLzQQcbefgfhlljmmnlnnhhqhqchwncbektm,Vertex,19.018,oLLLALLzQQcbefgfhlljmmnlnnhhqhqchwncbektm,2,14,2,1,FALSE
627,s173(-3 2),3.5642566977747500,nLLLzzMAQkcdefhijklmmklmhsdmvamexianrh,Vertex,1.513,nLLLzzMAQkcdefhijklmmklmhsdmvamexianrh,2,13,2,1,FALSE
628,m215(-1 4),3.5669847853348500,pLLzvAMQzQPcdcfjijlkimmlnoohsnnxxxalqdhrwxj,Vertex,2.182,oLLLLALAMQccdghffjkklnlmnnhshwwnmqpahjsdl,2,15,2,1,FALSE
629,m214(-5 2),3.5689449447345600,oLLwvMMMQPcacdgijikimlkmnnjkalxpnvntajrmn,Vertex,10.063,oLLwvMMMQPcacdgijikimlkmnnjkalxpnvntajrmn,2,14,2,1,FALSE
630,m221(-1 3),3.5689449447345600,nLvLAALPQkaeehghkmjllmmljxknnkivfjffkb,Vertex,1.356,nLvLAALPQkaeehghkmjllmmljxknnkivfjffkb,2,13,3,1,FALSE
631,m249(-5 1),3.5692957142760600,pLAvLAzMPAQbcbfhiikmlmlnoooxxjxacnixbbgmmbj,Vertex,1.289,oLLLLLvQQQccdghhnnmmjnlmllhshovhmdlxwvgfv,2,15,2,1,FALSE
632,m229(2 3),3.5693175590046200,nLLLLwPMQkbcghgiikjklmlmtsmsswwdpoowsw,Vertex,2.817,nLLLLwPMQkbcghgiikjklmlmtsmsswwdpoowsw,2,13,2,1,FALSE
633,m210(-5 1),3.5696539548807500,pLAvLwQLPAQbcbfhjkjlkmlnoooxxjxaamillncohxq,Vertex,12.002,pLAvLwQLPAQbcbfhjkjlkmlnoooxxjxaamillncohxq,2,15,2,1,FALSE
634,m213(-5 2),3.5736001480514100,oLLLvwAPQQccddhjilmlmklknnpkrniaudgrvvnrw,Vertex,9.932,oLLLvwAPQQccddhjilmlmklknnpkrniaudgrvvnrw,2,14,2,1,FALSE
635,m221(-6 1),3.5736001480514100,pLLLMzPMPzQcdefghikjkmlnooohstawrtplsqmqqjs,Gadget and cliques,211.246,pLLLMzPMPzQcdefghikjkmlnooohstawrtplsqmqqjs,2,15,2,1,FALSE
636,m220(6 1),3.5736001480514100,oLLLLLLQAQccdghjimjjmlnlnnhshnxnxpxlhdwdu,Vertex,1.527,oLLLLLLQAQccdghjimjjmlnlnnhshnxnxpxlhdwdu,2,14,2,1,FALSE
637,m221(-2 3),3.5736001480514100,nLvPwAPzQkafeeghjilkmmlmnqxknminmftutb,Vertex,0.917,nLvPwAPzQkafeeghjilkmmlmnqxknminmftutb,2,13,3,1,FALSE
638,m275(-1 3),3.5742065131389500,nLvPvMAPQkafehijhilkmmlmjqxdmqafgwgcbg,Vertex,1.255,nLvPvMAPQkafehijhilkmmlmjqxdmqafgwgcbg,2,13,2,1,FALSE
639,m216(4 3),3.5745639925700800,oLLvLAzQMQcacgihjkklimmmnnnkjqhqdgvjnccaw,Vertex,1.438,nLLvLPAMQkacgihkjjkmkllmnkjmappmvhcrjw,2,14,2,2,FALSE
640,m249(3 2),3.5760006865165500,nLLLLLzQQkacffkkljmjmmlljkgvtuncwfkonv,Vertex,2.002,nLLLLLzQQkacffkkljmjmmlljkgvtuncwfkonv,2,13,2,1,FALSE
641,m239(-4 1),3.5788983017154200,oLLLLLLQQMcacfgjlkjkjlkmnnjkgjpejckfwkvhn,Vertex,8.137,oLLLLLLQQMcacfgjlkjkjlkmnnjkgjpejckfwkvhn,2,14,2,1,FALSE
642,m288(1 3),3.5789028292072200,oLLvvMQAQMccdhllgjhilkmmnnhskpufvnfpmtgpj,Vertex,0.358,nLLLLLAQMkcdgikhjklklmlmhshsqoxidqdobw,2,14,2,2,FALSE
643,m216(5 1),3.5793826465514400,oLLLvAAQPPccdghfijhjkmlmnnhshjjsawqaebijr,Vertex,1.305,oLLLvAAQPPccdghfijhjkmlmnnhshjjsawqaebijr,2,14,2,1,FALSE
644,m235(5 2),3.5815662168235800,oLLvAPvPQQcbeghjinmnlnmklmhhhahbqxhxgbsww,Vertex,3.862,oLLvAPvPQQcbeghjinmnlnmklmhhhahbqxhxgbsww,2,14,2,1,FALSE
645,m356(-3 1),3.5816396778115400,oLvLvwAQQQccfhjlmkkjklnnnmupjkqxrvjsuatwk,Vertex,0.873,nLLLwvPQQkcdegikmmilllkmhslmaidlubcfcs,2,14,2,1,FALSE
646,m247(-1 4),3.5817073255683700,oLLzPzwPPQccdchfgjljnlmnmnhsnwvvikfiokakd,Gadget and cliques,91.843,oLLzPzwPPQccdchfgjljnlmnmnhsnwvvikfiokakd,2,14,2,1,TRUE
647,s118(5 2),3.5817073255683700,pLLLwzPMPQPcegfjkklkjjmnnooqhqahxhhxxqwwran,Vertex,11.061,pLLLwzPMPQPcegfjkklkjjmnnooqhqahxhhxxqwwran,2,15,2,1,FALSE
648,s119(-5 2),3.5817073255683700,pLLLLLLQQMPcdghhhjjmmlmlnoohshovoxaldvbfpqj,Vertex,0.436,nLLLLMAzQkbcgfghjilmkmlmtsmgoouribsckv,2,15,2,2,FALSE
649,s118(-5 2),3.5817073255683700,nLLLLwQLQkbcgfgjikmmlllmtsmgouriitvnkb,Vertex,0.273,nLLLLwQLQkbcgfgjikmmlllmtsmgouriitvnkb,2,13,2,1,FALSE
650,s663(-3 1),3.5817073255683700,nLLLvLQMQkcdfhijlhjlkmmmhstvfalsxajosw,Vertex,0.564,nLLLvLQMQkcdfhijlhjlkmmmhstvfalsxajosw,2,13,2,2,FALSE
651,s119(5 2),3.5817073255683700,oLLwLLAMMQcacdfgjijmlnmlnnjkacansolquxann,Vertex,0.996,nLLLLPwMQkbcgfgihkjmlmlmtsmgwooptcgwcb,2,14,2,2,FALSE
652,m206(5 2),3.5817073255683700,nLLwvLPQQkacdiklijmillmmjkaxnccvkcvcfo,Vertex,0.456,nLLwvLPQQkacdiklijmillmmjkaxnccvkcvcfo,2,13,2,2,FALSE
653,m337(4 1),3.5821184523249000,pLLLLLLAQAQacfgjhlinmkkmononkgjuiorqrjjvdnk,Vertex,2.038,oLLLLMvQPQcacfihjihmnlmmnnnkgqhemksxkckdu,2,15,2,1,FALSE
654,m249(-1 3),3.5831053399860500,nLLLvQAMMkbcegjhiijlklmmtsugakvvdxgfpk,Vertex,2.14,nLLLvQAMMkbcegjhiijlklmmtsugakvvdxgfpk,2,13,2,1,FALSE
655,m212(-1 4),3.5831822379623900,pLLLwAwwQQPcdgffhiklmknnnoohshegfaanefhthqn,Vertex,1.264,oLvLALQPPPcaeghhkiijkmlnmnjxgkkuqtawhkxjj,2,15,2,1,TRUE
656,m356(-3 2),3.5835861297612500,nLLLwvPQQkcdegikmmilllkmhslmaidlubbfcs,Vertex,1.467,nLLLwvPQQkcdegikmmilllkmhslmaidlubbfcs,2,13,2,1,FALSE
657,m241(1 4),3.5863503762773800,zLAwwwwwMvAPLMAAQkbcbdfgjimnqorqtrwsvvuyxyyxxhnqkaqbofeqlqbwxvdtphnmuj,Vertex,0.604,oLLLLLLAQQcacfgkhjijnmlnnmnkgjtqcksuoslmk,2,25,2,1,FALSE
658,s173(5 1),3.5875811312314000,oLLLAzMMMPcbefgfijkjklmnnnhhqhqhahawwqqof,Gadget and cliques,127.788,oLLLAzMMMPcbefgfijkjklmnnnhhqhqhahawwqqof,2,14,2,1,FALSE
659,m261(3 2),3.5878696363181600,nLLLLvQPQkacfhjlhjmmklmljkguaimcfkowvk,Vertex,1.062,nLLLLvQPQkacfhjlhjmmklmljkguaimcfkowvk,2,13,2,1,FALSE
660,m349(4 1),3.5883713854548100,oLLLLPvQMQcbeffhilmkklmmnnxxixcnmtulvwndn,Vertex,1.286,nLLLALMPAkbefgfihjlkklmmhhihiagewkvblj,2,14,3,1,FALSE
661,m223(5 2),3.5892923417500000,nLLLwwQLQkacfghkihmlmklmjkgwxqxmxhikmn,Vertex,2.011,nLLLwwQLQkacfghkihmlmklmjkgwxqxmxhikmn,2,13,2,1,FALSE
662,m293(1 3),3.5899014607537400,oLLvLMLQQMcacgikmjklmlljnnnkjqpamjwbwbnir,Vertex,3.046,oLLvLMLQQMcacgikmjklmlljnnnkjqpamjwbwbnir,2,14,2,1,FALSE
663,m289(-5 1),3.5912243891726800,oLLLvLAAQQccdghllkkjmnnnmmhshvpudpmttgowf,Vertex,2.361,oLLLvLAAQQccdghllkkjmnnnmmhshvpudpmttgowf,2,14,2,1,FALSE
664,m275(-4 1),3.5923365552896800,nLLLLAwQMkcdghfihkjlkmmmhshwwncquarqxt,Vertex,0.562,nLLLLAwQMkcdghfihkjlkmmmhshwwncquarqxt,2,13,2,1,FALSE
665,m235(1 3),3.5927813085216300,oLLvAPLPPQcbeghjikmklmkmnnhhhahvaqxhgbkcr,Gadget and cliques,1857.98,oLLvAPLPPQcbeghjikmklmkmnnhhhahvaqxhgbkcr,2,14,2,1,FALSE
666,m300(3 2),3.5935769573372300,nLvAvPAPQkcfejhgjklkjlmmuluofjvetqvnsr,Vertex,1.86,nLvAvPAPQkcfejhgjklkjlmmuluofjvetqvnsr,2,13,3,1,TRUE
667,m262(1 3),3.5935769573372300,nLLLvPMAQkbcgijikljlkmlmtsmnakxdpdtncs,Vertex,0.998,nLLLvPMAQkbcgijikljlkmlmtsmnakxdpdtncs,2,13,2,2,FALSE
668,s296(3 2),3.5935769573372300,nLLzzAzPQkcdegihklkjlmmmpfquqvxtsofgwn,Vertex,0.783,nLLzzAzPQkcdegihklkjlmmmpfquqvxtsofgwn,2,13,2,1,FALSE
669,m222(6 1),3.5951288140874800,oLLLMLzMMQccdgefikijmlnnmnhshewuhifknqqrx,Vertex,0.46,oLLLMLzMMQccdgefikijmlnnmnhshewuhifknqqrx,2,14,2,1,FALSE
670,m286(-3 2),3.5955125730475700,oLLLLPLPAQcbcghihlmkjlmnnntsmnnnaadtrnhmx,Vertex,30.099,oLLLLPLPAQcbcghihlmkjlmnnntsmnnnaadtrnhmx,2,14,2,1,FALSE
671,m297(-4 1),3.5968700459828400,oLLvAwLQQMcbeghfmhmlkmlknnhhxagqnhhqrbrak,Vertex,1.079,nLLLALMPAkbefgfihjlkklmmhhmhiagewkvblw,2,14,2,1,FALSE
672,m210(5 2),3.5968979752024600,oLLLzLQzQPccdgegjijkkmlnmnhshdchapanxrqkj,Vertex,2.06,oLLLzLQzQPccdgegjijkkmlnmnhshdchapanxrqkj,2,14,3,1,FALSE
673,m303(-3 2),3.5990448024935500,nLvLLMPPQkcfgiijhikkmllmllxksgnkidhcwk,Vertex,3.095,nLvLLMPPQkcfgiijhikkmllmllxksgnkidhcwk,2,13,2,1,TRUE
674,m249(-2 3),3.5990448024935500,nLvLLAwQQkcffhijjjllmmkmllmggggweppsjb,Vertex,2.16,nLvLLAwQQkcffhijjjllmmkmllmggggweppsjb,2,13,2,1,TRUE
675,m261(5 1),3.5990448024935500,oLLLLwLQPQccdgihljkkmmllnnhshfsilxaqcfwsw,Gadget and cliques,78.894,oLLLLwLQPQccdgihljkkmmllnnhshfsilxaqcfwsw,2,14,2,2,FALSE
676,m232(-5 2),3.5997584579941500,oLLLwAvQQMcbedgihmkmljklnnxxnxxrxhvcswwxn,Vertex,4.411,oLLLwAvQQMcbedgihmkmljklnnxxnxxrxhvcswwxn,2,14,2,1,FALSE
677,m289(6 1),3.6001539643037100,oLvLLwAQAQcbeejhliilkmmnnnlmtwsdbjmaiswvw,Vertex,4.148,oLvLLwAQAQcbeejhliilkmmnnnlmtwsdbjmaiswvw,2,14,2,0,FALSE
678,m260(6 1),3.6031470382147400,pLLLvMLAQPQcdgfkmmlnljnolooqkqkaqmeqeqjdkaa,Gadget and cliques,135.0,pLLLvMLAQPQcdgfkmmlnljnolooqkqkaqmeqeqjdkaa,2,15,2,1,TRUE
679,m304(-4 1),3.6031470382147400,oLLvvzQAQQccdfkkmhmnjmlnlnhswhamnmawahhjs,Vertex,4.385,oLLvvzQAQQccdfkkmhmnjmlnlnhswhamnmawahhjs,2,14,2,1,FALSE
680,m235(2 3),3.6031470382147400,oLLLvLPPQQccdghimnmnllknkmhshvsxtiipjsosf,Vertex,587.195,oLLLvLPPQQccdghimnmnllknkmhshvsxtiipjsosf,3,14,3,2,FALSE
681,m243(-2 3),3.6036349784317100,oLLLvLQMPQcacfliijljnkknnmnkgtddxerawsinn,Vertex,11.752,oLLLvLQMPQcacfliijljnkknnmnkgtddxerawsinn,2,14,2,1,FALSE
682,m293(-1 3),3.6038850433900300,nLLLLAzAQkbegffhilkkmllmxxqxkkohlokgvj,Vertex,0.346,nLLLLAzAQkbegffhilkkmllmxxqxkkohlokgvj,2,13,2,1,FALSE
683,m275(4 1),3.6043458611211300,oLvLLLQPQPccfghljikikkmnmnllxoqgvashpqxrr,Vertex,0.926,nLLLALvQQkbefgfikjklmlmmhhmhiaiasknvck,2,14,2,1,FALSE
684,m300(-1 3),3.6078077872090000,nLvAwALQMkcfeeiglkkljkmmuquqobltatawmr,Vertex,0.818,nLvAwALQMkcfeeiglkkljkmmuquqobltatawmr,2,13,3,1,TRUE
685,m275(2 3),3.6086561031791100,nLvLLLQPQkcfghljikikkmlmllxoagvashpqwr,Vertex,2.764,nLvLLLQPQkcfghljikikkmlmllxoagvashpqwr,2,13,2,1,TRUE
686,m222(-6 1),3.6086890617707800,qLALvvMAMQPkbcbehjkkjonmonopphhjsvapulwbonjnak,Vertex,1.452,pLLLAzvMPQQbefgfiknnklommoohhihihinnskikjqm,2,16,2,1,FALSE
687,m340(5 1),3.6086890617707800,oLLLzLwMQQcccghjkjlmnlmnmnlnmqdaqigbjcfgb,Vertex,10.262,oLLLzLwMQQcccghjkjlmnlmnmnlnmqdaqigbjcfgb,2,14,2,1,FALSE
688,m219(-1 4),3.6086890617707800,pLLvLPPMPQPbefkhlkjjmknmmooxxxxfmxsfmaqswqn,Vertex,0.555,oLLLLLPzQQccdghjkhjnmmlnlnhshweuwppajfjnw,2,15,2,1,FALSE
689,m378(-3 1),3.6086890617707800,oLvLPwwMQQccffehiikmlnnmlnhehtgvcqjffgbnk,Vertex,0.641,nLvLvwQQQkcfgljihkjklmmmlljagvsnrvdlej,2,14,2,1,FALSE
690,m216(5 2),3.6125295830866200,oLLvLAzQMQcacgihjkklimmmnnnkjahqdgvwnccaw,Vertex,1.622,nLLLvMPQPkacfikkjhjimllmjkgmtdxdvolork,2,14,2,1,FALSE
691,m222(5 2),3.6157743090164500,nLLLLLAAQkbcgfjihilkmmlmtsmgegrjakfvkg,Vertex,0.871,nLLLLLAAQkbcgfjihilkmmlmtsmgegrjakfvkg,2,13,3,1,FALSE
692,m288(-3 2),3.6173225940498500,nLLvLAwQQkccihjjjkkkmlmmlnccvvnhxaiisw,Vertex,1.673,nLLvLAwQQkccihjjjkkkmlmmlnccvvnhxaiisw,2,13,2,1,FALSE
693,m222(1 3),3.6181577502940600,oLLLLvQMQMcacfgjiilimmlmnnnkgfldmgraiwmtj,Vertex,0.175,nLLLLQvQMkcegeihgljkllmmqhqqvvsttqfwts,2,14,2,1,FALSE
694,m223(-5 1),3.6181577502940600,pLALvLLMAQQcbbekijkjmloonnoqqnnibtxelruqfsi,Vertex,18.048,pLALvLLMAQQcbbekijkjmloonnoqqnnibtxelruqfsi,2,15,2,1,FALSE
695,m322(-2 3),3.6186945112051500,nLvwMMPLQkadhhggjilmkmlmjafjfkamwqnewa,Vertex,2.084,nLvwMMPLQkadhhggjilmkmlmjafjfkamwqnewa,2,13,2,1,FALSE
696,m290(3 1),3.6223884565565300,pLvLLLQPQzQcfghljikikkmnonotlxohgvashpqxxjj,Vertex,1.639,oLLvLPAPMQccdgiijjkmjlnlnnhsgkvfsuhrbskwj,2,15,2,1,FALSE
697,m310(-5 1),3.6266470247479600,ovLLLLQzQQccdhhjliknlnkmmnnkpgggfnmndsutg,Vertex,14.445,ovLLLLQzQQccdhhjliknlnkmmnnkpgggfnmndsutg,2,14,2,1,FALSE
698,m249(5 1),3.6281667111090600,pLALvvQvQQQbcbehijjlnmmonoohhjsvfmecksbjjgo,Vertex,1.124,oLLvLPPMPQcbefkhlijjmnnnmmxxxxfmrsfmqbrvw,2,15,2,2,FALSE
699,m247(3 2),3.6283837830947100,nLLLLwAAQkacfgfjiiklkmmmjkgjrimncxkens,Vertex,1.953,nLLLLwAAQkacfgfjiiklkmmmjkgjrimncxkens,2,13,2,1,FALSE
700,s129(5 1),3.6291582700085900,qLLLLLMAAAMkcdgfhkljlmlnkoppphshnvxheqxhqkxqti,Vertex,0.651,pLLLLLwAQPQcdghhkmjlnjommoohshrvaheuqjxckdu,2,16,2,1,FALSE
701,m288(4 1),3.6293402228372800,oLLLvAwMQQccdghfkljjnlmnmnhshssxamqtgvvjs,Vertex,2.867,oLLLvAwMQQccdghfkljjnlmnmnhshssxamqtgvvjs,2,14,2,1,FALSE
702,m223(4 3),3.6309943336564900,nLLLzAwQMkcdfeihhkklklmmqceqqvktvnbvew,Vertex,1.109,nLLLzAwQMkcdfeihhkklklmmqceqqvktvnbvew,2,13,2,1,FALSE
703,m235(-5 1),3.6314957829115800,oLLvLzPAQQcbefkilimnmnlnlmxxxxghbaqqqxank,Vertex,999.012,oLLvLzPAQQcbefkilimnmnlnlmxxxxghbaqqqxank,3,14,3,1,FALSE
704,m220(-1 3),3.6319228055408900,nLLLvMPQPkacfikkjhjimllmjkgmtdxdvolsjk,Vertex,0.414,nLLLvMPQPkacfikkjhjimllmjkgmtdxdvolsjk,2,13,2,1,FALSE
705,m221(1 3),3.6319228055408900,oLLvLMPLQQccdifkijmjnlkmnnhswwhwwhgqlwgbf,Vertex,1.032,nLLLPLLAQkacfegjliklmkmmnkrojxccwcpcau,2,14,2,1,FALSE
706,m239(5 2),3.6353201410543000,nLLLLvPQQkacfhlhijkkjlmmjkguimmckoskrj,Vertex,0.64,nLLLLvPQQkacfhlhijkkjlmmjkguimmckoskrj,2,13,2,1,FALSE
707,m238(4 3),3.6360723715927100,nLLvLPAMQkacgihkjjkmkllmnkjmappmvhcrjs,Vertex,0.387,nLLvLPAMQkacgihkjjkmkllmnkjmappmvhcrjs,2,13,2,1,FALSE
708,m223(-2 3),3.6382766594982700,oLLvLQLMMQcacjihhljklmknmnjkaaaaaxknkrxkk,Vertex,1.154,nLLLMzPLQkacefgihkjklmmmjkvfjlmjfvlmvc,2,14,2,1,FALSE
709,m222(-1 3),3.6398446753083800,nLLLLLzQQkcdfgikjjljlmlmhsxgwxphxdlbrw,Vertex,0.678,nLLLLLzQQkcdfgikjjljlmlmhsxgwxphxdlbrw,2,13,2,1,FALSE
710,s131(-5 1),3.6403270902992400,qLALvAMLMzQkbcbeighkmlnopppoohhjsgvviqwqqqaqfo,Vertex,0.645,pLLLALPLAQPcdgfejkkmlknnnoohshqaqhghqgqofhj,2,16,2,1,FALSE
